Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QC","Crops","233","Burkina Faso","5510","Production","497","Lemons and limes","2007","2007","tonnes","280","F","FAO estimate"
"QC","Crops","233","Burkina Faso","5510","Production","497","Lemons and limes","2008","2008","tonnes","280","Im","FAO data based on imputation methodology"
"QC","Crops","233","Burkina Faso","5510","Production","56","Maize","2006","2006","tonnes","866664","","Official data"
"QC","Crops","233","Burkina Faso","5510","Production","56","Maize","2007","2007","tonnes","553874","","Official data"
"QC","Crops","233","Burkina Faso","5510","Production","56","Maize","2008","2008","tonnes","1013634","","Official data"
"QC","Crops","233","Burkina Faso","5510","Production","571","Mangoes, mangosteens, guavas","2006","2006","tonnes","9000","F","FAO estimate"
"QC","Crops","233","Burkina Faso","5510","Production","571","Mangoes, mangosteens, guavas","2007","2007","tonnes","9600","F","FAO estimate"
"QC","Crops","233","Burkina Faso","5510","Production","571","Mangoes, mangosteens, guavas","2008","2008","tonnes","10535","Im","FAO data based on imputation methodology"
"QC","Crops","233","Burkina Faso","5510","Production","79","Millet","2006","2006","tonnes","1175040","","Official data"
"QC","Crops","233","Burkina Faso","5510","Production","79","Millet","2007","2007","tonnes","966016","","Official data"
"QC","Crops","233","Burkina Faso","5510","Production","79","Millet","2008","2008","tonnes","1255189","","Official data"
"QC","Crops","233","Burkina Faso","5510","Production","430","Okra","2006","2006","tonnes","26000","F","FAO estimate"
"QC","Crops","233","Burkina Faso","5510","Production","430","Okra","2007","2007","tonnes","27000","F","FAO estimate"
"QC","Crops","233","Burkina Faso","5510","Production","430","Okra","2008","2008","tonnes","26898","Im","FAO data based on imputation methodology"
"QC","Crops","233","Burkina Faso","5510","Production","402","Onions, shallots, green","2006","2006","tonnes","17000","F","FAO estimate"
"QC","Crops","233","Burkina Faso","5510","Production","402","Onions, shallots, green","2007","2007","tonnes","18000","F","FAO estimate"
"QC","Crops","233","Burkina Faso","5510","Production","402","Onions, shallots, green","2008","2008","tonnes","18538","Im","FAO data based on imputation methodology"
"QC","Crops","233","Burkina Faso","5510","Production","490","Oranges","2006","2006","tonnes","500","F","FAO estimate"
"QC","Crops","233","Burkina Faso","5510","Production","490","Oranges","2007","2007","tonnes","550","F","FAO estimate"
"QC","Crops","233","Burkina Faso","5510","Production","490","Oranges","2008","2008","tonnes","560","Im","FAO data based on imputation methodology"
"QC","Crops","233","Burkina Faso","5510","Production","116","Potatoes","2006","2006","tonnes","1600","F","FAO estimate"
"QC","Crops","233","Burkina Faso","5510","Production","116","Potatoes","2007","2007","tonnes","1700","F","FAO estimate"
"QC","Crops","233","Burkina Faso","5510","Production","116","Potatoes","2008","2008","tonnes","1720","Im","FAO data based on imputation methodology"
"QC","Crops","233","Burkina Faso","5510","Production","211","Pulses, nes","2006","2006","tonnes","23237","Im","FAO data based on imputation methodology"
"QC","Crops","233","Burkina Faso","5510","Production","211","Pulses, nes","2007","2007","tonnes","25500","F","FAO estimate"
"QC","Crops","233","Burkina Faso","5510","Production","211","Pulses, nes","2008","2008","tonnes","20000","F","FAO estimate"
"QC","Crops","233","Burkina Faso","5510","Production","27","Rice, paddy","2006","2006","tonnes","113700","","Official data"
"QC","Crops","233","Burkina Faso","5510","Production","27","Rice, paddy","2007","2007","tonnes","68916","","Official data"
"QC","Crops","233","Burkina Faso","5510","Production","27","Rice, paddy","2008","2008","tonnes","195102","","Official data"
"QC","Crops","233","Burkina Faso","5510","Production","328","Seed cotton","2006","2006","tonnes","759858","","Official data"
"QC","Crops","233","Burkina Faso","5510","Production","328","Seed cotton","2007","2007","tonnes","377364","","Official data"
"QC","Crops","233","Burkina Faso","5510","Production","328","Seed cotton","2008","2008","tonnes","720675","","Official data"
"QC","Crops","233","Burkina Faso","5510","Production","289","Sesame seed","2006","2006","tonnes","22887","","Official data"
"QC","Crops","233","Burkina Faso","5510","Production","289","Sesame seed","2007","2007","tonnes","18802","","Official data"
"QC","Crops","233","Burkina Faso","5510","Production","289","Sesame seed","2008","2008","tonnes","51924","","Official data"
"QC","Crops","233","Burkina Faso","5510","Production","83","Sorghum","2006","2006","tonnes","1515770","","Official data"
"QC","Crops","233","Burkina Faso","5510","Production","83","Sorghum","2007","2007","tonnes","1507162","","Official data"
"QC","Crops","233","Burkina Faso","5510","Production","83","Sorghum","2008","2008","tonnes","1875046","","Official data"
"QC","Crops","233","Burkina Faso","5510","Production","236","Soybeans","2006","2006","tonnes","5860","","Official data"
"QC","Crops","233","Burkina Faso","5510","Production","236","Soybeans","2007","2007","tonnes","5850","","Official data"
"QC","Crops","233","Burkina Faso","5510","Production","236","Soybeans","2008","2008","tonnes","29209","","Official data"
"QC","Crops","233","Burkina Faso","5510","Production","723","Spices, nes","2006","2006","tonnes","5600","F","FAO estimate"
"QC","Crops","233","Burkina Faso","5510","Production","723","Spices, nes","2007","2007","tonnes","5800","F","FAO estimate"
"QC","Crops","233","Burkina Faso","5510","Production","723","Spices, nes","2008","2008","tonnes","5814","Im","FAO data based on imputation methodology"
"QC","Crops","233","Burkina Faso","5510","Production","156","Sugar cane","2006","2006","tonnes","450000","F","FAO estimate"
"QC","Crops","233","Burkina Faso","5510","Production","156","Sugar cane","2007","2007","tonnes","455000","F","FAO estimate"
"QC","Crops","233","Burkina Faso","5510","Production","156","Sugar cane","2008","2008","tonnes","455000","F","FAO estimate"
"QC","Crops","233","Burkina Faso","5510","Production","122","Sweet potatoes","2006","2006","tonnes","81434","","Official data"
"QC","Crops","233","Burkina Faso","5510","Production","122","Sweet potatoes","2007","2007","tonnes","61916","","Official data"
"QC","Crops","233","Burkina Faso","5510","Production","122","Sweet potatoes","2008","2008","tonnes","73221","","Official data"
"QC","Crops","233","Burkina Faso","5510","Production","495","Tangerines, mandarins, clementines, satsumas","2006","2006","tonnes","269","Im","FAO data based on imputation methodology"
"QC","Crops","233","Burkina Faso","5510","Production","495","Tangerines, mandarins, clementines, satsumas","2007","2007","tonnes","290","F","FAO estimate"
"QC","Crops","233","Burkina Faso","5510","Production","495","Tangerines, mandarins, clementines, satsumas","2008","2008","tonnes","287","Im","FAO data based on imputation methodology"
"QC","Crops","233","Burkina Faso","5510","Production","826","Tobacco, unmanufactured","2006","2006","tonnes","500","F","FAO estimate"
"QC","Crops","233","Burkina Faso","5510","Production","826","Tobacco, unmanufactured","2007","2007","tonnes","525","F","FAO estimate"
"QC","Crops","233","Burkina Faso","5510","Production","826","Tobacco, unmanufactured","2008","2008","tonnes","567","Im","FAO data based on imputation methodology"
"QC","Crops","233","Burkina Faso","5510","Production","388","Tomatoes","2006","2006","tonnes","10000","F","FAO estimate"
"QC","Crops","233","Burkina Faso","5510","Production","388","Tomatoes","2007","2007","tonnes","11000","F","FAO estimate"
"QC","Crops","233","Burkina Faso","5510","Production","388","Tomatoes","2008","2008","tonnes","11885","Im","FAO data based on imputation methodology"
"QC","Crops","233","Burkina Faso","5510","Production","463","Vegetables, fresh nes","2006","2006","tonnes","176295","Im","FAO data based on imputation methodology"
"QC","Crops","233","Burkina Faso","5510","Production","463","Vegetables, fresh nes","2007","2007","tonnes","170000","F","FAO estimate"
"QC","Crops","233","Burkina Faso","5510","Production","463","Vegetables, fresh nes","2008","2008","tonnes","184614","Im","FAO data based on imputation methodology"
"QC","Crops","233","Burkina Faso","5510","Production","137","Yams","2006","2006","tonnes","22157","","Official data"
"QC","Crops","233","Burkina Faso","5510","Production","137","Yams","2007","2007","tonnes","19684","","Official data"
"QC","Crops","233","Burkina Faso","5510","Production","137","Yams","2008","2008","tonnes","43295","","Official data"
"QC","Crops","29","Burundi","5510","Production","486","Bananas","2006","2006","tonnes","1607452","","Official data"
"QC","Crops","29","Burundi","5510","Production","486","Bananas","2007","2007","tonnes","1700570","","Official data"
"QC","Crops","29","Burundi","5510","Production","486","Bananas","2008","2008","tonnes","1759961","","Official data"
"QC","Crops","29","Burundi","5510","Production","176","Beans, dry","2006","2006","tonnes","208951","","Official data"
"QC","Crops","29","Burundi","5510","Production","176","Beans, dry","2007","2007","tonnes","205196","","Official data"
"QC","Crops","29","Burundi","5510","Production","176","Beans, dry","2008","2008","tonnes","189661","","Official data"
"QC","Crops","29","Burundi","5510","Production","125","Cassava","2006","2006","tonnes","571114","","Official data"
"QC","Crops","29","Burundi","5510","Production","125","Cassava","2007","2007","tonnes","558557","","Official data"
"QC","Crops","29","Burundi","5510","Production","125","Cassava","2008","2008","tonnes","582463","","Official data"
"QC","Crops","29","Burundi","5510","Production","265","Castor oil seed","2006","2006","tonnes","0","F","FAO estimate"
"QC","Crops","29","Burundi","5510","Production","265","Castor oil seed","2007","2007","tonnes","0","F","FAO estimate"
"QC","Crops","29","Burundi","5510","Production","265","Castor oil seed","2008","2008","tonnes","0","F","FAO estimate"
"QC","Crops","29","Burundi","5510","Production","108","Cereals, nes","2006","2006","tonnes","10756","","Official data"
"QC","Crops","29","Burundi","5510","Production","108","Cereals, nes","2007","2007","tonnes","10741","","Official data"
"QC","Crops","29","Burundi","5510","Production","108","Cereals, nes","2008","2008","tonnes","10742","","Official data"
"QC","Crops","29","Burundi","5510","Production","656","Coffee, green","2006","2006","tonnes","149460","","Official data"
"QC","Crops","29","Burundi","5510","Production","656","Coffee, green","2007","2007","tonnes","31964","","Official data"
"QC","Crops","29","Burundi","5510","Production","656","Coffee, green","2008","2008","tonnes","100475","","Official data"
"QC","Crops","29","Burundi","5510","Production","767","Cotton lint","2006","2006","tonnes","2000","*","Unofficial figure"
"QC","Crops","29","Burundi","5510","Production","767","Cotton lint","2007","2007","tonnes","1231","","Official data"
"QC","Crops","29","Burundi","5510","Production","767","Cotton lint","2008","2008","tonnes","1222","","Official data"
"QC","Crops","29","Burundi","5510","Production","329","Cottonseed","2006","2006","tonnes","2515","F","FAO estimate"
"QC","Crops","29","Burundi","5510","Production","329","Cottonseed","2007","2007","tonnes","2869","","Official data"
"QC","Crops","29","Burundi","5510","Production","329","Cottonseed","2008","2008","tonnes","1511","","Official data"
"QC","Crops","29","Burundi","5510","Production","619","Fruit, fresh nes","2006","2006","tonnes","105000","F","FAO estimate"
"QC","Crops","29","Burundi","5510","Production","619","Fruit, fresh nes","2007","2007","tonnes","110000","F","FAO estimate"
"QC","Crops","29","Burundi","5510","Production","619","Fruit, fresh nes","2008","2008","tonnes","113000","F","FAO estimate"
"QC","Crops","29","Burundi","5510","Production","242","Groundnuts, with shell","2006","2006","tonnes","9200","F","FAO estimate"
"QC","Crops","29","Burundi","5510","Production","242","Groundnuts, with shell","2007","2007","tonnes","9500","F","FAO estimate"
"QC","Crops","29","Burundi","5510","Production","242","Groundnuts, with shell","2008","2008","tonnes","9200","F","FAO estimate"
"QC","Crops","29","Burundi","5510","Production","56","Maize","2006","2006","tonnes","116825","","Official data"
"QC","Crops","29","Burundi","5510","Production","56","Maize","2007","2007","tonnes","115507","","Official data"
"QC","Crops","29","Burundi","5510","Production","56","Maize","2008","2008","tonnes","117681","","Official data"
"QC","Crops","29","Burundi","5510","Production","79","Millet","2006","2006","tonnes","10756","","Official data"
"QC","Crops","29","Burundi","5510","Production","79","Millet","2007","2007","tonnes","11500","F","FAO estimate"
"QC","Crops","29","Burundi","5510","Production","79","Millet","2008","2008","tonnes","11000","F","FAO estimate"
"QC","Crops","29","Burundi","5510","Production","254","Oil palm fruit","2006","2006","tonnes","55000","F","FAO estimate"
"QC","Crops","29","Burundi","5510","Production","254","Oil palm fruit","2007","2007","tonnes","85000","F","FAO estimate"
"QC","Crops","29","Burundi","5510","Production","254","Oil palm fruit","2008","2008","tonnes","95000","F","FAO estimate"
"QC","Crops","29","Burundi","5510","Production","257","Oil, palm","2006","2006","tonnes","7500","F","FAO estimate"
"QC","Crops","29","Burundi","5510","Production","257","Oil, palm","2007","2007","tonnes","11500","F","FAO estimate"
"QC","Crops","29","Burundi","5510","Production","257","Oil, palm","2008","2008","tonnes","12977","","Official data"
"QC","Crops","29","Burundi","5510","Production","256","Palm kernels","2006","2006","tonnes","5500","Im","FAO data based on imputation methodology"
"QC","Crops","29","Burundi","5510","Production","256","Palm kernels","2007","2007","tonnes","8500","Im","FAO data based on imputation methodology"
"QC","Crops","29","Burundi","5510","Production","256","Palm kernels","2008","2008","tonnes","9500","Im","FAO data based on imputation methodology"
"QC","Crops","29","Burundi","5510","Production","187","Peas, dry","2006","2006","tonnes","33242","","Official data"
"QC","Crops","29","Burundi","5510","Production","187","Peas, dry","2007","2007","tonnes","32557","","Official data"
"QC","Crops","29","Burundi","5510","Production","187","Peas, dry","2008","2008","tonnes","30938","","Official data"
"QC","Crops","29","Burundi","5510","Production","197","Pigeon peas","2006","2006","tonnes","2490","F","FAO estimate"
"QC","Crops","29","Burundi","5510","Production","197","Pigeon peas","2007","2007","tonnes","2800","F","FAO estimate"
"QC","Crops","29","Burundi","5510","Production","197","Pigeon peas","2008","2008","tonnes","3000","F","FAO estimate"
"QC","Crops","29","Burundi","5510","Production","116","Potatoes","2006","2006","tonnes","26176","","Official data"
"QC","Crops","29","Burundi","5510","Production","116","Potatoes","2007","2007","tonnes","24406","","Official data"
"QC","Crops","29","Burundi","5510","Production","116","Potatoes","2008","2008","tonnes","28900","","Official data"
"QC","Crops","29","Burundi","5510","Production","27","Rice, paddy","2006","2006","tonnes","68311","","Official data"
"QC","Crops","29","Burundi","5510","Production","27","Rice, paddy","2007","2007","tonnes","70911","","Official data"
"QC","Crops","29","Burundi","5510","Production","27","Rice, paddy","2008","2008","tonnes","70846","","Official data"
"QC","Crops","29","Burundi","5510","Production","328","Seed cotton","2006","2006","tonnes","5125","*","Unofficial figure"
"QC","Crops","29","Burundi","5510","Production","328","Seed cotton","2007","2007","tonnes","5130","*","Unofficial figure"
"QC","Crops","29","Burundi","5510","Production","328","Seed cotton","2008","2008","tonnes","2887","","Official data"
"QC","Crops","29","Burundi","5510","Production","83","Sorghum","2006","2006","tonnes","82249","","Official data"
"QC","Crops","29","Burundi","5510","Production","83","Sorghum","2007","2007","tonnes","85565","","Official data"
"QC","Crops","29","Burundi","5510","Production","83","Sorghum","2008","2008","tonnes","79818","","Official data"
"QC","Crops","29","Burundi","5510","Production","236","Soybeans","2006","2006","tonnes","3000","F","FAO estimate"
"QC","Crops","29","Burundi","5510","Production","236","Soybeans","2007","2007","tonnes","3100","F","FAO estimate"
"QC","Crops","29","Burundi","5510","Production","236","Soybeans","2008","2008","tonnes","3150","F","FAO estimate"
"QC","Crops","29","Burundi","5510","Production","156","Sugar cane","2006","2006","tonnes","116825","","Official data"
"QC","Crops","29","Burundi","5510","Production","156","Sugar cane","2007","2007","tonnes","115807","","Official data"
"QC","Crops","29","Burundi","5510","Production","156","Sugar cane","2008","2008","tonnes","117681","","Official data"
"QC","Crops","29","Burundi","5510","Production","122","Sweet potatoes","2006","2006","tonnes","837311","","Official data"
"QC","Crops","29","Burundi","5510","Production","122","Sweet potatoes","2007","2007","tonnes","873663","","Official data"
"QC","Crops","29","Burundi","5510","Production","122","Sweet potatoes","2008","2008","tonnes","896883","","Official data"
"QC","Crops","29","Burundi","5510","Production","136","Taro (cocoyam)","2006","2006","tonnes","58248","","Official data"
"QC","Crops","29","Burundi","5510","Production","136","Taro (cocoyam)","2007","2007","tonnes","58125","","Official data"
"QC","Crops","29","Burundi","5510","Production","136","Taro (cocoyam)","2008","2008","tonnes","58341","","Official data"
"QC","Crops","29","Burundi","5510","Production","667","Tea","2006","2006","tonnes","30836","","Official data"
"QC","Crops","29","Burundi","5510","Production","667","Tea","2007","2007","tonnes","33676","","Official data"
"QC","Crops","29","Burundi","5510","Production","667","Tea","2008","2008","tonnes","31787","","Official data"
"QC","Crops","29","Burundi","5510","Production","826","Tobacco, unmanufactured","2006","2006","tonnes","770","F","FAO estimate"
"QC","Crops","29","Burundi","5510","Production","826","Tobacco, unmanufactured","2007","2007","tonnes","800","F","FAO estimate"
"QC","Crops","29","Burundi","5510","Production","826","Tobacco, unmanufactured","2008","2008","tonnes","1028","F","FAO estimate"
"QC","Crops","29","Burundi","5510","Production","463","Vegetables, fresh nes","2006","2006","tonnes","349000","F","FAO estimate"
"QC","Crops","29","Burundi","5510","Production","463","Vegetables, fresh nes","2007","2007","tonnes","365000","F","FAO estimate"
"QC","Crops","29","Burundi","5510","Production","463","Vegetables, fresh nes","2008","2008","tonnes","372000","F","FAO estimate"
"QC","Crops","29","Burundi","5510","Production","15","Wheat","2006","2006","tonnes","8007","","Official data"
"QC","Crops","29","Burundi","5510","Production","15","Wheat","2007","2007","tonnes","7987","","Official data"
"QC","Crops","29","Burundi","5510","Production","15","Wheat","2008","2008","tonnes","8094","","Official data"
"QC","Crops","29","Burundi","5510","Production","137","Yams","2006","2006","tonnes","9912","","Official data"
"QC","Crops","29","Burundi","5510","Production","137","Yams","2007","2007","tonnes","9901","","Official data"
"QC","Crops","29","Burundi","5510","Production","137","Yams","2008","2008","tonnes","9901","","Official data"
"QC","Crops","35","Cabo Verde","5510","Production","486","Bananas","2006","2006","tonnes","6600","F","FAO estimate"
"QC","Crops","35","Cabo Verde","5510","Production","486","Bananas","2007","2007","tonnes","7000","","Official data"
"QC","Crops","35","Cabo Verde","5510","Production","486","Bananas","2008","2008","tonnes","7000","","Official data"
"QC","Crops","35","Cabo Verde","5510","Production","414","Beans, green","2006","2006","tonnes","100","F","FAO estimate"
"QC","Crops","35","Cabo Verde","5510","Production","414","Beans, green","2007","2007","tonnes","98","F","FAO estimate"
"QC","Crops","35","Cabo Verde","5510","Production","414","Beans, green","2008","2008","tonnes","103","F","FAO estimate"
"QC","Crops","35","Cabo Verde","5510","Production","358","Cabbages and other brassicas","2006","2006","tonnes","9000","F","FAO estimate"
"QC","Crops","35","Cabo Verde","5510","Production","358","Cabbages and other brassicas","2007","2007","tonnes","9150","F","FAO estimate"
"QC","Crops","35","Cabo Verde","5510","Production","358","Cabbages and other brassicas","2008","2008","tonnes","9100","F","FAO estimate"
"QC","Crops","35","Cabo Verde","5510","Production","426","Carrots and turnips","2006","2006","tonnes","6080","F","FAO estimate"
"QC","Crops","35","Cabo Verde","5510","Production","426","Carrots and turnips","2007","2007","tonnes","7851","","Official data"
"QC","Crops","35","Cabo Verde","5510","Production","426","Carrots and turnips","2008","2008","tonnes","5485","","Official data"
"QC","Crops","35","Cabo Verde","5510","Production","125","Cassava","2006","2006","tonnes","3500","F","FAO estimate"
"QC","Crops","35","Cabo Verde","5510","Production","125","Cassava","2007","2007","tonnes","3800","F","FAO estimate"
"QC","Crops","35","Cabo Verde","5510","Production","125","Cassava","2008","2008","tonnes","3850","F","FAO estimate"
"QC","Crops","35","Cabo Verde","5510","Production","265","Castor oil seed","2006","2006","tonnes","69","Im","FAO data based on imputation methodology"
"QC","Crops","35","Cabo Verde","5510","Production","265","Castor oil seed","2007","2007","tonnes","70","Im","FAO data based on imputation methodology"
"QC","Crops","35","Cabo Verde","5510","Production","265","Castor oil seed","2008","2008","tonnes","71","Im","FAO data based on imputation methodology"
"QC","Crops","35","Cabo Verde","5510","Production","393","Cauliflowers and broccoli","2006","2006","tonnes","60","F","FAO estimate"
"QC","Crops","35","Cabo Verde","5510","Production","393","Cauliflowers and broccoli","2007","2007","tonnes","120","F","FAO estimate"
"QC","Crops","35","Cabo Verde","5510","Production","393","Cauliflowers and broccoli","2008","2008","tonnes","120","F","FAO estimate"
"QC","Crops","35","Cabo Verde","5510","Production","689","Chillies and peppers, dry","2006","2006","tonnes","1100","F","FAO estimate"
"QC","Crops","35","Cabo Verde","5510","Production","689","Chillies and peppers, dry","2007","2007","tonnes","1250","F","FAO estimate"
"QC","Crops","35","Cabo Verde","5510","Production","689","Chillies and peppers, dry","2008","2008","tonnes","1236","Im","FAO data based on imputation methodology"
"QC","Crops","35","Cabo Verde","5510","Production","249","Coconuts","2006","2006","tonnes","6000","*","Unofficial figure"
"QC","Crops","35","Cabo Verde","5510","Production","249","Coconuts","2007","2007","tonnes","6000","*","Unofficial figure"
"QC","Crops","35","Cabo Verde","5510","Production","249","Coconuts","2008","2008","tonnes","6000","*","Unofficial figure"
"QC","Crops","35","Cabo Verde","5510","Production","656","Coffee, green","2006","2006","tonnes","","M","Data not available"
"QC","Crops","35","Cabo Verde","5510","Production","656","Coffee, green","2007","2007","tonnes","","M","Data not available"
"QC","Crops","35","Cabo Verde","5510","Production","656","Coffee, green","2008","2008","tonnes","","M","Data not available"
"QC","Crops","35","Cabo Verde","5510","Production","397","Cucumbers and gherkins","2006","2006","tonnes","1280","F","FAO estimate"
"QC","Crops","35","Cabo Verde","5510","Production","397","Cucumbers and gherkins","2007","2007","tonnes","1300","F","FAO estimate"
"QC","Crops","35","Cabo Verde","5510","Production","397","Cucumbers and gherkins","2008","2008","tonnes","1930","","Official data"
"QC","Crops","35","Cabo Verde","5510","Production","619","Fruit, fresh nes","2006","2006","tonnes","4650","F","FAO estimate"
"QC","Crops","35","Cabo Verde","5510","Production","619","Fruit, fresh nes","2007","2007","tonnes","4800","F","FAO estimate"
"QC","Crops","35","Cabo Verde","5510","Production","619","Fruit, fresh nes","2008","2008","tonnes","3695","Im","FAO data based on imputation methodology"
"QC","Crops","35","Cabo Verde","5510","Production","406","Garlic","2006","2006","tonnes","50","F","FAO estimate"
"QC","Crops","35","Cabo Verde","5510","Production","406","Garlic","2007","2007","tonnes","75","F","FAO estimate"
"QC","Crops","35","Cabo Verde","5510","Production","406","Garlic","2008","2008","tonnes","75","F","FAO estimate"
"QC","Crops","35","Cabo Verde","5510","Production","242","Groundnuts, with shell","2006","2006","tonnes","","M","Data not available"
"QC","Crops","35","Cabo Verde","5510","Production","242","Groundnuts, with shell","2007","2007","tonnes","","M","Data not available"
"QC","Crops","35","Cabo Verde","5510","Production","242","Groundnuts, with shell","2008","2008","tonnes","","M","Data not available"
"QC","Crops","35","Cabo Verde","5510","Production","372","Lettuce and chicory","2006","2006","tonnes","600","F","FAO estimate"
"QC","Crops","35","Cabo Verde","5510","Production","372","Lettuce and chicory","2007","2007","tonnes","700","F","FAO estimate"
"QC","Crops","35","Cabo Verde","5510","Production","372","Lettuce and chicory","2008","2008","tonnes","750","F","FAO estimate"
"QC","Crops","35","Cabo Verde","5510","Production","56","Maize","2006","2006","tonnes","6378","","Official data"
"QC","Crops","35","Cabo Verde","5510","Production","56","Maize","2007","2007","tonnes","4425","","Official data"
"QC","Crops","35","Cabo Verde","5510","Production","56","Maize","2008","2008","tonnes","8039","","Official data"
"QC","Crops","35","Cabo Verde","5510","Production","571","Mangoes, mangosteens, guavas","2006","2006","tonnes","1911","Im","FAO data based on imputation methodology"
"QC","Crops","35","Cabo Verde","5510","Production","571","Mangoes, mangosteens, guavas","2007","2007","tonnes","1700","","Official data"
"QC","Crops","35","Cabo Verde","5510","Production","571","Mangoes, mangosteens, guavas","2008","2008","tonnes","1700","","Official data"
"QC","Crops","35","Cabo Verde","5510","Production","339","Oilseeds nes","2006","2006","tonnes","","M","Data not available"
"QC","Crops","35","Cabo Verde","5510","Production","339","Oilseeds nes","2007","2007","tonnes","","M","Data not available"
"QC","Crops","35","Cabo Verde","5510","Production","339","Oilseeds nes","2008","2008","tonnes","","M","Data not available"
"QC","Crops","35","Cabo Verde","5510","Production","403","Onions, dry","2006","2006","tonnes","2850","F","FAO estimate"
"QC","Crops","35","Cabo Verde","5510","Production","403","Onions, dry","2007","2007","tonnes","7515","","Official data"
"QC","Crops","35","Cabo Verde","5510","Production","403","Onions, dry","2008","2008","tonnes","5789","","Official data"
"QC","Crops","35","Cabo Verde","5510","Production","116","Potatoes","2006","2006","tonnes","3600","F","FAO estimate"
"QC","Crops","35","Cabo Verde","5510","Production","116","Potatoes","2007","2007","tonnes","3800","F","FAO estimate"
"QC","Crops","35","Cabo Verde","5510","Production","116","Potatoes","2008","2008","tonnes","3750","F","FAO estimate"
"QC","Crops","35","Cabo Verde","5510","Production","211","Pulses, nes","2006","2006","tonnes","6300","F","FAO estimate"
"QC","Crops","35","Cabo Verde","5510","Production","211","Pulses, nes","2007","2007","tonnes","6000","F","FAO estimate"
"QC","Crops","35","Cabo Verde","5510","Production","211","Pulses, nes","2008","2008","tonnes","5750","F","FAO estimate"
"QC","Crops","35","Cabo Verde","5510","Production","394","Pumpkins, squash and gourds","2006","2006","tonnes","700","F","FAO estimate"
"QC","Crops","35","Cabo Verde","5510","Production","394","Pumpkins, squash and gourds","2007","2007","tonnes","745","F","FAO estimate"
"QC","Crops","35","Cabo Verde","5510","Production","394","Pumpkins, squash and gourds","2008","2008","tonnes","750","F","FAO estimate"
"QC","Crops","35","Cabo Verde","5510","Production","156","Sugar cane","2006","2006","tonnes","28190","","Official data"
"QC","Crops","35","Cabo Verde","5510","Production","156","Sugar cane","2007","2007","tonnes","24611","","Official data"
"QC","Crops","35","Cabo Verde","5510","Production","156","Sugar cane","2008","2008","tonnes","24611","","Official data"
"QC","Crops","35","Cabo Verde","5510","Production","122","Sweet potatoes","2006","2006","tonnes","8600","F","FAO estimate"
"QC","Crops","35","Cabo Verde","5510","Production","122","Sweet potatoes","2007","2007","tonnes","8400","F","FAO estimate"
"QC","Crops","35","Cabo Verde","5510","Production","122","Sweet potatoes","2008","2008","tonnes","8200","F","FAO estimate"
"QC","Crops","35","Cabo Verde","5510","Production","388","Tomatoes","2006","2006","tonnes","13000","F","FAO estimate"
"QC","Crops","35","Cabo Verde","5510","Production","388","Tomatoes","2007","2007","tonnes","15648","","Official data"
"QC","Crops","35","Cabo Verde","5510","Production","388","Tomatoes","2008","2008","tonnes","12490","","Official data"
"QC","Crops","35","Cabo Verde","5510","Production","463","Vegetables, fresh nes","2006","2006","tonnes","4500","F","FAO estimate"
"QC","Crops","35","Cabo Verde","5510","Production","463","Vegetables, fresh nes","2007","2007","tonnes","4450","F","FAO estimate"
"QC","Crops","35","Cabo Verde","5510","Production","463","Vegetables, fresh nes","2008","2008","tonnes","4600","F","FAO estimate"
"QC","Crops","35","Cabo Verde","5510","Production","567","Watermelons","2006","2006","tonnes","1400","F","FAO estimate"
"QC","Crops","35","Cabo Verde","5510","Production","567","Watermelons","2007","2007","tonnes","2521","","Official data"
"QC","Crops","35","Cabo Verde","5510","Production","567","Watermelons","2008","2008","tonnes","1761","","Official data"
"QC","Crops","115","Cambodia","5510","Production","486","Bananas","2006","2006","tonnes","130000","F","FAO estimate"
"QC","Crops","115","Cambodia","5510","Production","486","Bananas","2007","2007","tonnes","130000","F","FAO estimate"
"QC","Crops","115","Cambodia","5510","Production","486","Bananas","2008","2008","tonnes","151000","F","FAO estimate"
"QC","Crops","115","Cambodia","5510","Production","176","Beans, dry","2006","2006","tonnes","59899","","Official data"
"QC","Crops","115","Cambodia","5510","Production","176","Beans, dry","2007","2007","tonnes","54490","","Official data"
"QC","Crops","115","Cambodia","5510","Production","176","Beans, dry","2008","2008","tonnes","38600","","Official data"
"QC","Crops","115","Cambodia","5510","Production","125","Cassava","2006","2006","tonnes","2182043","","Official data"
"QC","Crops","115","Cambodia","5510","Production","125","Cassava","2007","2007","tonnes","2215000","","Official data"
"QC","Crops","115","Cambodia","5510","Production","125","Cassava","2008","2008","tonnes","3676232","","Official data"
"QC","Crops","115","Cambodia","5510","Production","265","Castor oil seed","2006","2006","tonnes","1312","Im","FAO data based on imputation methodology"
"QC","Crops","115","Cambodia","5510","Production","265","Castor oil seed","2007","2007","tonnes","1296","Im","FAO data based on imputation methodology"
"QC","Crops","115","Cambodia","5510","Production","265","Castor oil seed","2008","2008","tonnes","1289","Im","FAO data based on imputation methodology"
"QC","Crops","115","Cambodia","5510","Production","689","Chillies and peppers, dry","2006","2006","tonnes","10500","F","FAO estimate"
"QC","Crops","115","Cambodia","5510","Production","689","Chillies and peppers, dry","2007","2007","tonnes","10800","F","FAO estimate"
